,ZIP,Latitude,Longitude,City,State,State Name,Population,Density,County,County Population,County Cases,County Deaths,Cases,Deaths,ZHVI,Arts & Entertainment,Event,Nightlife Spot,Outdoors & Recreation,College & University,Travel & Transport,Professional & Other Places,Food,Shop & Service,Residence,School,Medical Center,Hospital,Spiritual Center
857,93627,36.50905,-120.08757,Helm,CA,California,188,2,Fresno,982559,6924,81.0,1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,93628,36.79197,-118.92513000000001,Hume,CA,California,239,4,Fresno,982559,6924,81.0,2.0,0.0,225703.0,1,0,0,3,1,0,2,1,0,0,0,0,0,1
859,93630,36.7212,-120.12961000000001,Kerman,CA,California,20195,48,Fresno,982559,6924,81.0,142.0,2.0,264325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,93631,36.475629999999995,-119.52083999999999,Kingsburg,CA,California,16349,77,Fresno,982559,6924,81.0,115.0,1.0,296184.0,0,0,1,0,0,2,0,2,1,0,0,0,0,0
862,93634,37.2076,-118.94221999999999,Lakeshore,CA,California,21,0,Fresno,982559,6924,81.0,0.0,0.0,290052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,93635,37.06907,-120.84552,Los Banos,CA,California,40759,58,Merced,267918,1702,12.0,259.0,2.0,335836.0,4,0,6,14,2,11,63,32,72,3,9,29,7,5
864,93636,36.98231,-119.87311000000001,Madera,CA,California,12690,24,Madera,154435,857,8.0,70.0,1.0,377749.0,0,0,0,1,1,0,3,0,2,0,2,0,0,0
865,93637,36.91104,-120.18748000000001,Madera,CA,California,39381,54,Madera,154435,857,8.0,219.0,2.0,264134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,93638,37.04018,-120.03353,Madera,CA,California,50894,200,Madera,154435,857,8.0,282.0,3.0,227231.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
867,93640,36.67425,-120.44197,Mendota,CA,California,12727,41,Fresno,982559,6924,81.0,90.0,1.0,212923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,93641,36.699040000000004,-119.03192,Miramonte,CA,California,198,8,Fresno,982559,6924,81.0,1.0,0.0,176946.0,0,0,0,0,0,1,3,1,0,0,0,0,0,2
869,93643,37.226440000000004,-119.46678999999999,North Fork,CA,California,2960,10,Madera,154435,857,8.0,16.0,0.0,301630.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
870,93644,37.37858,-119.62883000000001,Oakhurst,CA,California,8981,36,Madera,154435,857,8.0,50.0,0.0,314647.0,0,0,0,1,0,2,3,3,0,0,0,0,0,3
871,93645,37.17103,-119.64133999999999,O Neals,CA,California,344,3,Madera,154435,857,8.0,2.0,0.0,341625.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
872,93646,36.644729999999996,-119.28918,Orange Cove,CA,California,10873,96,Fresno,982559,6924,81.0,77.0,1.0,192895.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
873,93647,36.59102,-119.16702,Orosi,CA,California,10896,43,Tulare,456992,5298,148.0,126.0,4.0,198617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,93648,36.62062,-119.52078,Parlier,CA,California,16194,265,Fresno,982559,6924,81.0,114.0,1.0,211487.0,1,0,2,1,0,0,14,6,7,0,5,6,0,3
875,93650,36.840709999999994,-119.79963000000001,Fresno,CA,California,3477,2212,Fresno,982559,6924,81.0,25.0,0.0,194096.0,12,1,10,24,4,16,89,92,187,8,5,107,8,2
876,93651,36.99198,-119.52391999999999,Prather,CA,California,1915,23,Fresno,982559,6924,81.0,13.0,0.0,405890.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
877,93652,36.59502,-119.90458000000001,Raisin City,CA,California,426,78,Fresno,982559,6924,81.0,3.0,0.0,189748.0,0,0,0,1,0,0,1,2,1,1,0,0,0,0
878,93653,37.24955,-119.94469,Raymond,CA,California,1383,2,Madera,154435,857,8.0,8.0,0.0,330018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,93654,36.657090000000004,-119.40295,Reedley,CA,California,30935,117,Fresno,982559,6924,81.0,218.0,3.0,247021.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,93656,36.45516,-119.93595,Riverdale,CA,California,6323,23,Fresno,982559,6924,81.0,45.0,1.0,210999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,93657,36.78348,-119.44483999999999,Sanger,CA,California,34723,64,Fresno,982559,6924,81.0,245.0,3.0,268509.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
882,93660,36.58282,-120.17596999999999,San Joaquin,CA,California,4228,23,Fresno,982559,6924,81.0,30.0,0.0,179323.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
883,93662,36.53927,-119.64197,Selma,CA,California,30922,149,Fresno,982559,6924,81.0,218.0,3.0,236817.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
884,93664,37.095290000000006,-119.21104,Shaver Lake,CA,California,408,2,Fresno,982559,6924,81.0,3.0,0.0,426679.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
885,93665,36.96015,-120.64811,South Dos Palos,CA,California,875,217,Merced,267918,1702,12.0,6.0,0.0,,0,0,0,1,0,1,6,1,1,0,0,0,0,0
886,93666,36.547129999999996,-119.33538999999999,Sultana,CA,California,952,715,Tulare,456992,5298,148.0,11.0,0.0,153841.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
